STARNAME,TWOMASS_NAME,Plate,GSC_Name,TYC_Name,HIP_Name,RA_Final,DEC_Final,GSC_B,GSC_V,TWOMASS_J,TWOMASS_H,TWOMASS_K,SP1,SP2,RPM_LOG_g,Teff,log_g,FeH,GSC_B_E,GSC_V_E,TWOMASS_J_E,TWOMASS_H_E,TWOMASS_K_E,Teff_E,log_g_E,FeH_E,Epoch_0,RA_0,DEC_0,RA_TWOMASS,DEC_TWOMASS,GSC_PM_RA,GSC_PM_DEC,GSC_PM_RA_E,GSC_PM_DEC_E,TYC_B,TYC_B_E,TYC_V,TYC_V_E,HIP_PLX,HIP_PLX_E,HIP_SPTYPE
GSC-01231-00252_BEAM2,TWOMASS-J03095448+2050550,HIP14810,GSC-01231-00252,NO_TYC_ID,NO_HIP_ID,47.476843,20.848504,11.1871,10.8208,9.561,9.281,9.178,G6,F9,MainSeq,5707,4.295,-0.117,0.425143,0.32495,0.018,0.021,0.015,159,0.096,0.035,2008.56,47.476848,20.848506,47.477013,20.848633,-50.81193,-25.40772,3.13991,4.55105,9999,9999,9999,9999,9999,9999,NO_HIP_TYPE!
GSC-01231-00929_BEAM1,TWOMASS-J03111233+2225228,HIP14810,GSC-01231-00929,NO_TYC_ID,NO_HIP_ID,47.801588,22.422666,12.514,10.4407,8.358,7.789,7.652,K4,K5,MainSeq,4325,4.584,-0.861,0.418735,0.277917,0.017,0.027,0.021,202,0.388,0.064,2008.56,47.801583,22.422677,47.801385,22.423025,58.98431,-132.33983,6.94075,15.77227,9999,9999,9999,9999,9999,9999,NO_HIP_TYPE!
GSC-01231-00929_BEAM2,TWOMASS-J03111233+2225228,HIP14810,GSC-01231-00929,NO_TYC_ID,NO_HIP_ID,47.801588,22.422666,12.514,10.4407,8.358,7.789,7.652,K4,K5,MainSeq,4325,4.584,-0.861,0.418735,0.277917,0.017,0.027,0.021,202,0.388,0.064,2008.56,47.801583,22.422677,47.801385,22.423025,58.98431,-132.33983,6.94075,15.77227,9999,9999,9999,9999,9999,9999,NO_HIP_TYPE!
GSC-01244-00439_BEAM1,TWOMASS-J03133542+2102302,HIP14810,GSC-01244-00439,NO_TYC_ID,NO_HIP_ID,48.3977,21.041817,11.7179,11.2362,10.012,9.723,9.648,G4,F9,MainSeq,5663,4.335,-0.056,0.425166,0.30425,0.015,0.019,0.017,103,0.101,0.025,2008.56,48.397699,21.041818,48.397584,21.041735,10.38834,-13.59607,4.19079,2.65729,9999,9999,9999,9999,9999,9999,NO_HIP_TYPE!
GSC-01244-00439_BEAM2,TWOMASS-J03133542+2102302,HIP14810,GSC-01244-00439,NO_TYC_ID,NO_HIP_ID,48.3977,21.041817,11.7179,11.2362,10.012,9.723,9.648,G4,F9,MainSeq,5663,4.335,-0.056,0.425166,0.30425,0.015,0.019,0.017,103,0.101,0.025,2008.56,48.397699,21.041818,48.397584,21.041735,10.38834,-13.59607,4.19079,2.65729,9999,9999,9999,9999,9999,9999,NO_HIP_TYPE!
GSC-01244-00484_BEAM1,TWOMASS-J03155449+2110252,HIP14810,GSC-01244-00484,NO_TYC_ID,NO_HIP_ID,48.977211,21.173655,11.5213,11.1822,9.984,9.693,9.632,F0,F5,MainSeq,5874,3.75,-0.265,0.425157,0.294804,0.015,0.019,0.019,128,0.19,0.092,2008.56,48.977204,21.173655,48.977062,21.173676,70.55756,1.17428,1.86556,1.96532,9999,9999,9999,9999,9999,9999,NO_HIP_TYPE!
GSC-01244-00484_BEAM2,TWOMASS-J03155449+2110252,HIP14810,GSC-01244-00484,NO_TYC_ID,NO_HIP_ID,48.977211,21.173655,11.5213,11.1822,9.984,9.693,9.632,F0,F5,MainSeq,5874,3.75,-0.265,0.425157,0.294804,0.015,0.019,0.019,128,0.19,0.092,2008.56,48.977204,21.173655,48.977062,21.173676,70.55756,1.17428,1.86556,1.96532,9999,9999,9999,9999,9999,9999,NO_HIP_TYPE!
GSC-01244-00927_BEAM1,TWOMASS-J03142280+2141351,HIP14810,GSC-01244-00927,NO_TYC_ID,NO_HIP_ID,48.595032,21.693018,12.5211,11.3222,9.376,8.831,8.719,G6,F9,MainSeq,5287,3.444,-0.376,0.418716,0.321615,0.02,0.011,0.015,17,0.283,0.017,2008.56,48.595032,21.69302,48.595022,21.693087,-0.47719,-23.68999,3.70334,3.88084,9999,9999,9999,9999,9999,9999,NO_HIP_TYPE!
GSC-01244-00927_BEAM2,TWOMASS-J03142280+2141351,HIP14810,GSC-01244-00927,NO_TYC_ID,NO_HIP_ID,48.595032,21.693018,12.5211,11.3222,9.376,8.831,8.719,G6,F9,MainSeq,5287,3.444,-0.376,0.418716,0.321615,0.02,0.011,0.015,17,0.283,0.017,2008.56,48.595032,21.69302,48.595022,21.693087,-0.47719,-23.68999,3.70334,3.88084,9999,9999,9999,9999,9999,9999,NO_HIP_TYPE!
GSC-01244-00947_BEAM1,TWOMASS-J03163847+2140149,HIP14810,GSC-01244-00947,NO_TYC_ID,NO_HIP_ID,49.16036,21.670616,13.0555,11.5518,9.568,9.019,8.834,K2,K1,MainSeq,5148,3.754,0.101,0.418727,0.333402,0.014,0.014,0.017,228,0.582,0.004,2008.56,49.16036,21.67062,49.160327,21.670811,3.94699,-50.52481,5.19313,5.69136,9999,9999,9999,9999,9999,9999,NO_HIP_TYPE!
GSC-01244-00947_BEAM2,TWOMASS-J03163847+2140149,HIP14810,GSC-01244-00947,NO_TYC_ID,NO_HIP_ID,49.16036,21.670616,13.0555,11.5518,9.568,9.019,8.834,K2,K1,MainSeq,5148,3.754,0.101,0.418727,0.333402,0.014,0.014,0.017,228,0.582,0.004,2008.56,49.16036,21.67062,49.160327,21.670811,3.94699,-50.52481,5.19313,5.69136,9999,9999,9999,9999,9999,9999,NO_HIP_TYPE!
GSC-01244-01058_BEAM1,TWOMASS-J03134387+2134380,HIP14810,GSC-01244-01058,NO_TYC_ID,NO_HIP_ID,48.432813,21.577204,12.4398,10.9283,8.809,8.255,8.095,K2,G5,MainSeq,4976,3.274,0.001,0.418706,0.323552,0.009,0.015,0.021,40,0.16,0.099,2008.56,48.432814,21.577204,48.432818,21.577234,-7.86001,-5.35969,2.89075,7.09162,9999,9999,9999,9999,9999,9999,NO_HIP_TYPE!
GSC-01244-01058_BEAM2,TWOMASS-J03134387+2134380,HIP14810,GSC-01244-01058,NO_TYC_ID,NO_HIP_ID,48.432813,21.577204,12.4398,10.9283,8.809,8.255,8.095,K2,G5,MainSeq,4976,3.274,0.001,0.418706,0.323552,0.009,0.015,0.021,40,0.16,0.099,2008.56,48.432814,21.577204,48.432818,21.577234,-7.86001,-5.35969,2.89075,7.09162,9999,9999,9999,9999,9999,9999,NO_HIP_TYPE!
GSC-01270-01335_BEAM1,TWOMASS-J04391924+1808370,GJ176,GSC-01270-01335,NO_TYC_ID,NO_HIP_ID,69.83105,18.141127,13.5761,11.5594,8.642,7.896,7.674,M0,K7,MainSeq,4608,3.306,0.073,0.304984,0.194532,0.021,0.021,0.037,265,0.18,0.166,2008.71,69.83021,18.14362,69.83019,18.143631,1.44356,-4.51035,2.99092,2.98271,9999,9999,9999,9999,9999,9999,NO_HIP_TYPE!
GSC-01270-01335_BEAM2,TWOMASS-J04391924+1808370,GJ176,GSC-01270-01335,NO_TYC_ID,NO_HIP_ID,69.83105,18.141127,13.5761,11.5594,8.642,7.896,7.674,M0,K7,MainSeq,4608,3.306,0.073,0.304984,0.194532,0.021,0.021,0.037,265,0.18,0.166,2008.71,69.83021,18.14362,69.83019,18.143631,1.44356,-4.51035,2.99092,2.98271,9999,9999,9999,9999,9999,9999,NO_HIP_TYPE!
GSC-01271-00282_BEAM1,TWOMASS-J04414989+1810182,GJ176,GSC-01271-00282,NO_TYC_ID,NO_HIP_ID,70.455458,18.164668,12.5558,11.6864,10.348,9.998,9.926,K2,F9,MainSeq,5719,4.45,-0.538,0.365635,0.228486,0.025,0.024,0.021,46,0.197,0.044,2008.71,70.458026,18.171803,70.457901,18.17174,-4.4131,-12.90728,4.90495,5.4928,9999,9999,9999,9999,9999,9999,NO_HIP_TYPE!
GSC-01271-00282_BEAM2,TWOMASS-J04414989+1810182,GJ176,GSC-01271-00282,NO_TYC_ID,NO_HIP_ID,70.455458,18.164668,12.5558,11.6864,10.348,9.998,9.926,K2,F9,MainSeq,5719,4.45,-0.538,0.365635,0.228486,0.025,0.024,0.021,46,0.197,0.044,2008.71,70.458026,18.171803,70.457901,18.17174,-4.4131,-12.90728,4.90495,5.4928,9999,9999,9999,9999,9999,9999,NO_HIP_TYPE!
GSC-01271-00499_BEAM1,TWOMASS-J04431069+1759197,GJ176,GSC-01271-00499,NO_TYC_ID,NO_HIP_ID,70.789784,17.940009,12.6806,11.6009,9.886,9.448,9.337,K4,K1,MainSeq,5072,4.705,-0.234,0.402847,0.249591,0.021,0.033,0.018,183,0.091,0.067,2008.71,70.794536,17.988625,70.794569,17.988808,-8.17679,-87.94918,2.12041,1.65163,9999,9999,9999,9999,9999,9999,NO_HIP_TYPE!
GSC-01271-00499_BEAM2,TWOMASS-J04431069+1759197,GJ176,GSC-01271-00499,NO_TYC_ID,NO_HIP_ID,70.789784,17.940009,12.6806,11.6009,9.886,9.448,9.337,K4,K1,MainSeq,5072,4.705,-0.234,0.402847,0.249591,0.021,0.033,0.018,183,0.091,0.067,2008.71,70.794536,17.988625,70.794569,17.988808,-8.17679,-87.94918,2.12041,1.65163,9999,9999,9999,9999,9999,9999,NO_HIP_TYPE!
GSC-01271-00512_BEAM1,TWOMASS-J04455405+1839446,GJ176,GSC-01271-00512,NO_TYC_ID,NO_HIP_ID,71.492115,18.612191,12.7742,11.778,9.997,9.547,9.424,K2,F9,MainSeq,5260,4.727,-0.564,0.421032,0.301547,0.013,0.014,0.016,150,0.251,0.104,2008.71,71.47531,18.662194,71.475213,18.662416,28.80225,-90.45773,3.69521,2.93252,9999,9999,9999,9999,9999,9999,NO_HIP_TYPE!
GSC-01271-00512_BEAM2,TWOMASS-J04455405+1839446,GJ176,GSC-01271-00512,NO_TYC_ID,NO_HIP_ID,71.492115,18.612191,12.7742,11.778,9.997,9.547,9.424,K2,F9,MainSeq,5260,4.727,-0.564,0.421032,0.301547,0.013,0.014,0.016,150,0.251,0.104,2008.71,71.47531,18.662194,71.475213,18.662416,28.80225,-90.45773,3.69521,2.93252,9999,9999,9999,9999,9999,9999,NO_HIP_TYPE!
GSC-01271-01368_BEAM1,TWOMASS-J04471224+1821197,GJ176,GSC-01271-01368,NO_TYCHO_STAR_ID,NO_HIP_ID,71.829747,18.333363,12.9426,11.8831,9.66,9.246,9.072,K2,F9,MainSeq,5775,3.739,-0.149,0.421047,0.289583,0.02,0.026,0.017,128,0.204,0.021,2008.71,71.801214,18.355444,71.801033,18.355474,48.99082,-39.94553,2.44042,2.10629,9999,9999,9999,9999,9999,9999,NO_HIP_TYPE!
GSC-01271-01368_BEAM2,TWOMASS-J04471224+1821197,GJ176,GSC-01271-01368,NO_TYCHO_STAR_ID,NO_HIP_ID,71.829747,18.333363,12.9426,11.8831,9.66,9.246,9.072,K2,F9,MainSeq,5775,3.739,-0.149,0.421047,0.289583,0.02,0.026,0.017,128,0.204,0.021,2008.71,71.801214,18.355444,71.801033,18.355474,48.99082,-39.94553,2.44042,2.10629,9999,9999,9999,9999,9999,9999,NO_HIP_TYPE!
GSC-01271-01503_BEAM1,TWOMASS-J04462402+1748129,GJ176,GSC-01271-01503,NO_TYC_ID,NO_HIP_ID,71.596698,17.799723,12.772,11.5258,9.156,8.612,8.455,K4,K1,MainSeq,5028,3.393,-0.114,0.421033,0.305519,0.019,0.021,0.016,105,0.343,0.1,2008.71,71.600135,17.803594,71.600103,17.803596,-5.92047,-7.00273,1.97652,3.54177,9999,9999,9999,9999,9999,9999,NO_HIP_TYPE!
GSC-01271-01503_BEAM2,TWOMASS-J04462402+1748129,GJ176,GSC-01271-01503,NO_TYC_ID,NO_HIP_ID,71.596698,17.799723,12.772,11.5258,9.156,8.612,8.455,K4,K1,MainSeq,5028,3.393,-0.114,0.421033,0.305519,0.019,0.021,0.016,105,0.343,0.1,2008.71,71.600135,17.803594,71.600103,17.803596,-5.92047,-7.00273,1.97652,3.54177,9999,9999,9999,9999,9999,9999,NO_HIP_TYPE!
GSC-01274-01006_BEAM1,TWOMASS-J04381618+1857351,GJ176,GSC-01274-01006,NO_TYC_ID,NO_HIP_ID,69.556238,18.947495,12.15,10.9974,9.375,8.837,8.797,M0,K3,MainSeq,4934,4.4,-0.153,0.264208,0.171853,0.017,0.007,0.017,94,0.156,0.087,2008.71,69.567501,18.959711,69.567446,18.959757,-19.26932,-22.09849,8.52511,2.94218,9999,9999,9999,9999,9999,9999,NO_HIP_TYPE!
GSC-01274-01006_BEAM2,TWOMASS-J04381618+1857351,GJ176,GSC-01274-01006,NO_TYC_ID,NO_HIP_ID,69.556238,18.947495,12.15,10.9974,9.375,8.837,8.797,M0,K3,MainSeq,4934,4.4,-0.153,0.264208,0.171853,0.017,0.007,0.017,94,0.156,0.087,2008.71,69.567501,18.959711,69.567446,18.959757,-19.26932,-22.09849,8.52511,2.94218,9999,9999,9999,9999,9999,9999,NO_HIP_TYPE!
GSC-01275-00916_BEAM1,TWOMASS-J04453292+1900049,GJ176,GSC-01275-00916,NO_TYC_ID,NO_HIP_ID,71.385336,19.003809,13.5872,11.9146,9.319,8.595,8.421,K4,G5,MainSeq,4720,3.3,-0.144,0.421088,0.30499,0.013,0.019,0.016,139,0.099,0.033,2008.71,71.387203,19.00142,71.387186,19.001377,-3.19292,4.32118,4.60355,2.73755,9999,9999,9999,9999,9999,9999,NO_HIP_TYPE!
GSC-01275-00916_BEAM2,TWOMASS-J04453292+1900049,GJ176,GSC-01275-00916,NO_TYC_ID,NO_HIP_ID,71.385336,19.003809,13.5872,11.9146,9.319,8.595,8.421,K4,G5,MainSeq,4720,3.3,-0.144,0.421088,0.30499,0.013,0.019,0.016,139,0.099,0.033,2008.71,71.387203,19.00142,71.387186,19.001377,-3.19292,4.32118,4.60355,2.73755,9999,9999,9999,9999,9999,9999,NO_HIP_TYPE!
GSC-01275-01004_BEAM1,TWOMASS-J04432209+1922137,GJ176,GSC-01275-01004,NO_TYC_ID,NO_HIP_ID,70.841269,19.37357,13.1863,11.8329,9.513,8.952,8.819,K4,K1,MainSeq,5286,3.101,0.036,0.410006,0.253516,0.024,0.033,0.02,206,0.023,0.062,2008.71,70.842125,19.370569,70.842083,19.370499,-1.4608,5.42815,5.16804,4.56371,9999,9999,9999,9999,9999,9999,NO_HIP_TYPE!
GSC-01275-01004_BEAM2,TWOMASS-J04432209+1922137,GJ176,GSC-01275-01004,NO_TYC_ID,NO_HIP_ID,70.841269,19.37357,13.1863,11.8329,9.513,8.952,8.819,K4,K1,MainSeq,5286,3.101,0.036,0.410006,0.253516,0.024,0.033,0.02,206,0.023,0.062,2008.71,70.842125,19.370569,70.842083,19.370499,-1.4608,5.42815,5.16804,4.56371,9999,9999,9999,9999,9999,9999,NO_HIP_TYPE!
GSC-01275-01324_BEAM1,TWOMASS-J04432651+1900188,GJ176,GSC-01275-01324,NO_TYC_ID,NO_HIP_ID,70.855573,19.014117,12.7256,11.7447,9.946,9.548,9.475,K4,G2,MainSeq,6002,3.522,-0.061,0.400381,0.248122,0.022,0.033,0.018,122,0.35,0.029,2008.71,70.860506,19.005302,70.860497,19.005232,-8.43819,15.94625,4.35802,3.71227,9999,9999,9999,9999,9999,9999,NO_HIP_TYPE!
GSC-01275-01324_BEAM2,TWOMASS-J04432651+1900188,GJ176,GSC-01275-01324,NO_TYC_ID,NO_HIP_ID,70.855573,19.014117,12.7256,11.7447,9.946,9.548,9.475,K4,G2,MainSeq,6002,3.522,-0.061,0.400381,0.248122,0.022,0.033,0.018,122,0.35,0.029,2008.71,70.860506,19.005302,70.860497,19.005232,-8.43819,15.94625,4.35802,3.71227,9999,9999,9999,9999,9999,9999,NO_HIP_TYPE!
GSC-01275-01353_BEAM1,TWOMASS-J04431628+1848339,GJ176,GSC-01275-01353,NO_TYC_ID,NO_HIP_ID,70.805777,18.80737,12.9854,11.7468,9.767,9.341,9.194,K4,F9,MainSeq,5840,4.029,0.114,0.393313,0.244134,0.023,0.033,0.02,89,0.139,0.126,2008.71,70.817789,18.809436,70.817853,18.809441,-20.57022,-3.73681,4.46847,2.78976,9999,9999,9999,9999,9999,9999,NO_HIP_TYPE!
GSC-01275-01353_BEAM2,TWOMASS-J04431628+1848339,GJ176,GSC-01275-01353,NO_TYC_ID,NO_HIP_ID,70.805777,18.80737,12.9854,11.7468,9.767,9.341,9.194,K4,F9,MainSeq,5840,4.029,0.114,0.393313,0.244134,0.023,0.033,0.02,89,0.139,0.126,2008.71,70.817789,18.809436,70.817853,18.809441,-20.57022,-3.73681,4.46847,2.78976,9999,9999,9999,9999,9999,9999,NO_HIP_TYPE!
GSC-01288-00492_BEAM1,TWOMASS-J04485799+1914561,GJ176,GSC-01288-00492,NO_TYC_ID,NO_HIP_ID,72.237897,19.247877,12.8779,11.6828,9.32,8.698,8.489,K4,F9,MainSeq,5427,4.235,-0.819,0.421041,0.267971,0.017,0.013,0.015,96,0.319,0.18,2008.71,72.241624,19.248954,72.241655,19.248934,-6.36541,-1.94804,0.90849,1.93028,9999,9999,9999,9999,9999,9999,NO_HIP_TYPE!
GSC-01288-00492_BEAM2,TWOMASS-J04485799+1914561,GJ176,GSC-01288-00492,NO_TYC_ID,NO_HIP_ID,72.237897,19.247877,12.8779,11.6828,9.32,8.698,8.489,K4,F9,MainSeq,5427,4.235,-0.819,0.421041,0.267971,0.017,0.013,0.015,96,0.319,0.18,2008.71,72.241624,19.248954,72.241655,19.248934,-6.36541,-1.94804,0.90849,1.93028,9999,9999,9999,9999,9999,9999,NO_HIP_TYPE!
GSC-01288-01084_BEAM1,TWOMASS-J04483664+1856040,GJ176,GSC-01288-01084,NO_TYC_ID,NO_HIP_ID,72.149758,18.939126,12.6138,11.8252,10.075,9.767,9.634,NA,F5,MainSeq,6125,4.25,-0.75,0.421028,0.270563,0.016,0.018,0.015,67,0.046,0.255,2008.71,72.15259,18.93451,72.152686,18.934462,-4.84583,8.35071,1.19963,1.92941,9999,9999,9999,9999,9999,9999,NO_HIP_TYPE!
GSC-01288-01084_BEAM2,TWOMASS-J04483664+1856040,GJ176,GSC-01288-01084,NO_TYC_ID,NO_HIP_ID,72.149758,18.939126,12.6138,11.8252,10.075,9.767,9.634,NA,F5,MainSeq,6125,4.25,-0.75,0.421028,0.270563,0.016,0.018,0.015,67,0.046,0.255,2008.71,72.15259,18.93451,72.152686,18.934462,-4.84583,8.35071,1.19963,1.92941,9999,9999,9999,9999,9999,9999,NO_HIP_TYPE!
GSC-01313-01555_BEAM1,TWOMASS-J06041187+1526211,APG_195-04,GSC-01313-01555,NO_TYC_ID,NO_HIP_ID,91.049518,15.439222,11.8658,11.1543,9.927,9.642,9.542,G2,G2,MainSeq,5618,4.4,0,0.41808,0.357655,0.018,0.019,0.017,105,0,0,2011.08,91.049518,15.439222,91.049469,15.43921,6.81,-2.4305,3.92876,3.70513,9999,9999,9999,9999,9999,9999,NO_HIP_TYPE!
GSC-01313-01555_BEAM2,TWOMASS-J06041187+1526211,APG_195-04,GSC-01313-01555,NO_TYC_ID,NO_HIP_ID,91.049518,15.439222,11.8658,11.1543,9.927,9.642,9.542,G2,G2,MainSeq,5618,4.4,0,0.41808,0.357655,0.018,0.019,0.017,105,0,0,2011.08,91.049518,15.439222,91.049469,15.43921,6.81,-2.4305,3.92876,3.70513,9999,9999,9999,9999,9999,9999,NO_HIP_TYPE!
GSC-01329-00742_BEAM1,TWOMASS-J06353364+1651273,APG_195+04,GSC-01329-00742,NO_TYC_ID,NO_HIP_ID,98.89044,16.85746,11.7719,10.4696,9.305,8.904,8.787,G8,G8,MainSeq,5306,4.4,0,0.136069,0.172969,0.022,0.029,0.019,105,0,0,2011.08,98.89044,16.85746,98.890199,16.857603,19.9,-60.2017,3.75956,5.50674,9999,9999,9999,9999,9999,9999,NO_HIP_TYPE!
GSC-01329-00742_BEAM2,TWOMASS-J06353364+1651273,APG_195+04,GSC-01329-00742,NO_TYC_ID,NO_HIP_ID,98.89044,16.85746,11.7719,10.4696,9.305,8.904,8.787,G8,G8,MainSeq,5306,4.4,0,0.136069,0.172969,0.022,0.029,0.019,105,0,0,2011.08,98.89044,16.85746,98.890199,16.857603,19.9,-60.2017,3.75956,5.50674,9999,9999,9999,9999,9999,9999,NO_HIP_TYPE!
GSC-01332-00830_BEAM1,TWOMASS-J06312284+1656271,APG_195+04,GSC-01332-00830,NO_TYC_ID,NO_HIP_ID,97.845082,16.94085,11.8534,11.1336,9.961,9.665,9.632,G0,G0,MainSeq,5820,4.4,0,0.136089,0.173231,0.016,0.014,0.016,105,0,0,2011.08,97.845082,16.94085,97.845175,16.940866,-16.0008,-12.5149,2.12546,2.44141,9999,9999,9999,9999,9999,9999,NO_HIP_TYPE!
GSC-01332-00830_BEAM2,TWOMASS-J06312284+1656271,APG_195+04,GSC-01332-00830,NO_TYC_ID,NO_HIP_ID,97.845082,16.94085,11.8534,11.1336,9.961,9.665,9.632,G0,G0,MainSeq,5820,4.4,0,0.136089,0.173231,0.016,0.014,0.016,105,0,0,2011.08,97.845082,16.94085,97.845175,16.940866,-16.0008,-12.5149,2.12546,2.44141,9999,9999,9999,9999,9999,9999,NO_HIP_TYPE!
GSC-01333-00222_BEAM1,TWOMASS-J06374479+1837303,APG_195+04,GSC-01333-00222,NO_TYC_ID,NO_HIP_ID,99.436638,18.625021,12.6804,11.2726,9.979,9.58,9.455,G8,G8,MainSeq,5214,4.4,0,0.13615,0.173208,0.016,0.02,0.016,105,0,0,2011.08,99.436638,18.625021,99.436629,18.625107,5.4034,-26.682,1.11244,2.0389,9999,9999,9999,9999,9999,9999,NO_HIP_TYPE!
GSC-01333-00222_BEAM2,TWOMASS-J06374479+1837303,APG_195+04,GSC-01333-00222,NO_TYC_ID,NO_HIP_ID,99.436638,18.625021,12.6804,11.2726,9.979,9.58,9.455,G8,G8,MainSeq,5214,4.4,0,0.13615,0.173208,0.016,0.02,0.016,105,0,0,2011.08,99.436638,18.625021,99.436629,18.625107,5.4034,-26.682,1.11244,2.0389,9999,9999,9999,9999,9999,9999,NO_HIP_TYPE!
GSC-01333-00297_BEAM1,TWOMASS-J06381679+1753156,APG_195+04,GSC-01333-00297,NO_TYC_ID,NO_HIP_ID,99.569825,17.887529,12.7743,11.3675,9.843,9.396,9.277,K0,K0,MainSeq,4992,4.4,0,0.13614,0.173253,0.015,0.017,0.017,105,0,0,2011.08,99.569825,17.887529,99.569961,17.887674,-26.0871,-11.7378,1.11475,1.76833,9999,9999,9999,9999,9999,9999,NO_HIP_TYPE!
GSC-01333-00297_BEAM2,TWOMASS-J06381679+1753156,APG_195+04,GSC-01333-00297,NO_TYC_ID,NO_HIP_ID,99.569825,17.887529,12.7743,11.3675,9.843,9.396,9.277,K0,K0,MainSeq,4992,4.4,0,0.13614,0.173253,0.015,0.017,0.017,105,0,0,2011.08,99.569825,17.887529,99.569961,17.887674,-26.0871,-11.7378,1.11475,1.76833,9999,9999,9999,9999,9999,9999,NO_HIP_TYPE!
GSC-01333-00320_BEAM1,TWOMASS-J06321967+1822597,APG_195+04,GSC-01333-00320,NO_TYC_ID,NO_HIP_ID,98.08205,18.383127,12.5083,11.3978,10.364,9.998,9.917,G2,G2,MainSeq,5578,4.4,0,0.136109,0.173236,0.018,0.021,0.014,105,0,0,2011.08,98.08205,18.383127,98.081983,18.383261,31.0198,-41.1852,3.3349,2.35821,9999,9999,9999,9999,9999,9999,NO_HIP_TYPE!
GSC-01333-00320_BEAM2,TWOMASS-J06321967+1822597,APG_195+04,GSC-01333-00320,NO_TYC_ID,NO_HIP_ID,98.08205,18.383127,12.5083,11.3978,10.364,9.998,9.917,G2,G2,MainSeq,5578,4.4,0,0.136109,0.173236,0.018,0.021,0.014,105,0,0,2011.08,98.08205,18.383127,98.081983,18.383261,31.0198,-41.1852,3.3349,2.35821,9999,9999,9999,9999,9999,9999,NO_HIP_TYPE!
GSC-01333-00940_BEAM1,TWOMASS-J06371155+1733482,APG_195+04,GSC-01333-00940,NO_TYC_ID,NO_HIP_ID,99.299007,17.563175,15.9574,9.5419,13.194,12.961,11.898,NA,NA,MainSeq,0,4.4,0,0.136739,0.172777,0.071,0.119,0,0,0,0,2011.08,99.299007,17.563175,99.29816,17.563406,29.3242,-2.7026,28.20829,20.89373,9999,9999,9999,9999,9999,9999,NO_HIP_TYPE!
GSC-01333-00940_BEAM2,TWOMASS-J06371155+1733482,APG_195+04,GSC-01333-00940,NO_TYC_ID,NO_HIP_ID,99.299007,17.563175,15.9574,9.5419,13.194,12.961,11.898,NA,NA,MainSeq,0,4.4,0,0.136739,0.172777,0.071,0.119,0,0,0,0,2011.08,99.299007,17.563175,99.29816,17.563406,29.3242,-2.7026,28.20829,20.89373,9999,9999,9999,9999,9999,9999,NO_HIP_TYPE!
GSC-01333-01188_BEAM1,TWOMASS-J06355621+1833103,APG_195+04,GSC-01333-01188,NO_TYC_ID,NO_HIP_ID,98.984415,18.552813,12.8879,11.5804,10.192,9.714,9.579,K0,K0,MainSeq,4958,4.4,0,0.136183,0.173315,0.018,0.018,0.014,105,0,0,2011.08,98.984415,18.552813,98.984209,18.552874,25.9156,-22.3076,1.62031,4.32729,9999,9999,9999,9999,9999,9999,NO_HIP_TYPE!
GSC-01333-01188_BEAM2,TWOMASS-J06355621+1833103,APG_195+04,GSC-01333-01188,NO_TYC_ID,NO_HIP_ID,98.984415,18.552813,12.8879,11.5804,10.192,9.714,9.579,K0,K0,MainSeq,4958,4.4,0,0.136183,0.173315,0.018,0.018,0.014,105,0,0,2011.08,98.984415,18.552813,98.984209,18.552874,25.9156,-22.3076,1.62031,4.32729,9999,9999,9999,9999,9999,9999,NO_HIP_TYPE!
GSC-01333-01397_BEAM1,TWOMASS-J06325936+1821294,APG_195+04,GSC-01333-01397,NO_TYC_ID,NO_HIP_ID,98.247307,18.358254,12.811,11.6214,10.235,9.815,9.716,G8,G8,MainSeq,5174,4.4,0,0.136143,0.173313,0.016,0.014,0.016,105,0,0,2011.08,98.247307,18.358254,98.247354,18.358194,-22.641,12.0934,1.89563,2.31082,9999,9999,9999,9999,9999,9999,NO_HIP_TYPE!
GSC-01333-01397_BEAM2,TWOMASS-J06325936+1821294,APG_195+04,GSC-01333-01397,NO_TYC_ID,NO_HIP_ID,98.247307,18.358254,12.811,11.6214,10.235,9.815,9.716,G8,G8,MainSeq,5174,4.4,0,0.136143,0.173313,0.016,0.014,0.016,105,0,0,2011.08,98.247307,18.358254,98.247354,18.358194,-22.641,12.0934,1.89563,2.31082,9999,9999,9999,9999,9999,9999,NO_HIP_TYPE!
GSC-01333-01607_BEAM1,TWOMASS-J06344424+1754398,APG_195+04,GSC-01333-01607,NO_TYC_ID,NO_HIP_ID,98.68464,17.910637,12.839,11.5686,10.125,9.724,9.604,K0,K0,MainSeq,5138,4.4,0,0.136188,0.173306,0.016,0.02,0.017,105,0,0,2011.08,98.68464,17.910637,98.684367,17.911083,71.9043,-105.6699,2.38531,2.32316,9999,9999,9999,9999,9999,9999,NO_HIP_TYPE!
GSC-01333-01607_BEAM2,TWOMASS-J06344424+1754398,APG_195+04,GSC-01333-01607,NO_TYC_ID,NO_HIP_ID,98.68464,17.910637,12.839,11.5686,10.125,9.724,9.604,K0,K0,MainSeq,5138,4.4,0,0.136188,0.173306,0.016,0.02,0.017,105,0,0,2011.08,98.68464,17.910637,98.684367,17.911083,71.9043,-105.6699,2.38531,2.32316,9999,9999,9999,9999,9999,9999,NO_HIP_TYPE!
